,id,username,bot_type,user_type,origin_tweet_date,degree,tweet_url
35,2209,MoneyGrabbler,false (human account),human,2022-12-14,2157,https://twitter.com/MoneyGrabbler/status/1602990180171800577
36,2144,grumpy_sicilian,private_account,bot,2022-12-14,1990,https://twitter.com/grumpy_sicilian/status/1603013155415801856
37,2152,jimothyhalpbert,false (human account),human,2022-12-14,1985,https://twitter.com/jimothyhalpbert/status/1603016143639388160
38,1728,CSojourner,other,bot,2022-12-14,1980,https://twitter.com/CSojourner/status/1603089516356685825
39,1858,realafk210830,false (human account),human,2022-12-14,1979,https://twitter.com/realafk210830/status/1603075459981660160
40,2136,DrJohnB2,private_account,bot,2022-12-14,1976,https://twitter.com/DrJohnB2/status/1603012052532056064
41,1801,P_McCulloughMD,false (human account),human,2022-12-14,1932,https://twitter.com/P_McCulloughMD/status/1603108523134439424
42,1392,Gianluc59668963,other,bot,2022-12-16,1898,https://twitter.com/Gianluc59668963/status/1603754220313878528
43,2076,andyrififi,false (human account),human,2022-12-14,1885,https://twitter.com/andyrififi/status/1602995590601867266
44,1812,Retail_Stonks,false (human account),human,2022-12-14,1857,https://twitter.com/Retail_Stonks/status/1603114791098552321
45,1720,DoubleOhNever,false (human account),human,2022-12-14,1841,https://twitter.com/DoubleOhNever/status/1603146231022338049
46,1401,justaplacetosee,spammer,bot,2022-12-16,1666,https://twitter.com/justaplacetosee/status/1603762380017745921
47,1926,Elena080729,false (human account),human,2022-12-14,1662,https://twitter.com/Elena080729/status/1603049083245326336
48,2237,JamieReports,private_account,bot,2022-12-15,1630,https://twitter.com/JamieReports/status/1603417135002406915
49,2024,michael80605540,false (human account),human,2022-12-14,1608,https://twitter.com/michael80605540/status/1603029831553355777
50,1916,RpsAgainstTrump,false (human account),human,2022-12-14,1550,https://twitter.com/RpsAgainstTrump/status/1603045327774400513
51,1559,abolishwokeness,spammer,bot,2022-12-14,1537,https://twitter.com/abolishwokeness/status/1603147352507928586
52,1155,robert_traurig,spammer,bot,2021-05-26,1516,https://twitter.com/robert_traurig/status/1397666281780883457
53,1786,Thatguy81221259,spammer,bot,2022-12-14,1411,https://twitter.com/Thatguy81221259/status/1603105541332402178
54,1954,MasterclassMrs,false (human account),human,2022-12-14,1355,https://twitter.com/MasterclassMrs/status/1603055543081652264
55,1943,redhat01x,false (human account),human,2022-12-14,1327,https://twitter.com/redhat01x/status/1603052928507564033
56,1934,k_stiller,false (human account),human,2022-12-14,1323,https://twitter.com/k_stiller/status/1603051047894786053
57,1941,TwitrHeretic,false (human account),human,2022-12-14,1323,https://twitter.com/TwitrHeretic/status/1603052846907260929
58,1835,glitternfreedom,false (human account),human,2022-12-14,1239,https://twitter.com/glitternfreedom/status/1603068454931955712
59,1901,5678_chocolate,private_account,bot,2022-12-14,1231,https://twitter.com/5678_chocolate/status/1603087038760337418
60,2321,Novavax,private_account,bot,2022-12-07,1202,https://twitter.com/Novavax/status/1600521462267678720
61,1766,nypost,spammer,bot,2022-12-14,1189,https://twitter.com/nypost/status/1603098217427918848
62,2164,Nohj_85,false (human account),human,2022-12-14,1165,https://twitter.com/Nohj_85/status/1602950977501421568
63,1888,Ringham7,false (human account),human,2022-12-14,1147,https://twitter.com/Ringham7/status/1603081806252838918
64,2230,RebeccaAguilar,spammer,bot,2022-12-14,1090,https://twitter.com/RebeccaAguilar/status/1602989224977960963
65,2214,EmbarrassedCan1,false (human account),human,2022-12-14,1084,https://twitter.com/EmbarrassedCan1/status/1602991713920114695
66,2213,VisionRI_,private_account,bot,2022-12-14,1083,https://twitter.com/VisionRI_/status/1602991219730427904
67,2210,TwilitePoison,private_account,bot,2022-12-14,1079,https://twitter.com/TwilitePoison/status/1602990236853829632
68,2208,theprobeindia,private_account,bot,2022-12-14,1076,https://twitter.com/theprobeindia/status/1602989637311811585
69,2205,talk2oleary,false (human account),human,2022-12-14,1071,https://twitter.com/talk2oleary/status/1602988074220371970
70,2200,ReganCanadian,false (human account),human,2022-12-14,1064,https://twitter.com/ReganCanadian/status/1602986329436028929
71,2194,Bitcoin1967,false (human account),human,2022-12-14,1053,https://twitter.com/Bitcoin1967/status/1602975960881577984
72,2189,Anaktisis1,false (human account),human,2022-12-14,1045,https://twitter.com/Anaktisis1/status/1602970813032173568
73,2188,Myopinion2cents,private_account,bot,2022-12-14,1044,https://twitter.com/Myopinion2cents/status/1602970714428030978
74,1854,Tami_Tampa,spammer,bot,2022-12-14,1043,https://twitter.com/Tami_Tampa/status/1603074112469237760
75,2186,julieroot4,private_account,bot,2022-12-14,1040,https://twitter.com/julieroot4/status/1602968902383738880
76,1804,Cairnlodge1,false (human account),human,2022-12-14,1032,https://twitter.com/Cairnlodge1/status/1603109741643051008
77,2179,Frontlinestory,false (human account),human,2022-12-14,1030,https://twitter.com/Frontlinestory/status/1602960234829746176
78,2173,dstefanos,false (human account),human,2022-12-14,1022,https://twitter.com/dstefanos/status/1602956889670680577
79,1848,RobertTromp5,false (human account),human,2022-12-14,1021,https://twitter.com/RobertTromp5/status/1603072336173109248
80,2172,ProfAngePala,false (human account),human,2022-12-14,1021,https://twitter.com/ProfAngePala/status/1602955954798333952
81,2171,theage,private_account,bot,2022-12-14,1020,https://twitter.com/theage/status/1602955954798333952
82,2143,newindia_in,false (human account),human,2022-12-14,975,https://twitter.com/newindia_in/status/1603013140760903681
83,2135,kmc_kolkata,private_account,bot,2022-12-14,963,https://twitter.com/kmc_kolkata/status/1603012041102438401
84,2132,papanikstix,false (human account),human,2022-12-14,958,https://twitter.com/papanikstix/status/1603011715066908672
85,2077,JamieSale,false (human account),human,2022-12-14,953,https://twitter.com/JamieSale/status/1602995674735427585
86,2117,SusanHoathVista,false (human account),human,2022-12-14,934,https://twitter.com/SusanHoathVista/status/1603009480651841537
87,2112,ANo1505,private_account,bot,2022-12-14,925,https://twitter.com/ANo1505/status/1603008097605353473
88,2110,gntschnzer,private_account,bot,2022-12-14,921,https://twitter.com/gntschnzer/status/1603006881965932544
89,2097,un4yRFGlfQRAIZD,private_account,bot,2022-12-14,895,https://twitter.com/un4yRFGlfQRAIZD/status/1603004780309536768
90,2093,cdnrefusenik,false (human account),human,2022-12-14,889,https://twitter.com/cdnrefusenik/status/1603002939731320833
91,2087,EL_Destructo,false (human account),human,2022-12-14,880,https://twitter.com/EL_Destructo/status/1602998645795823616
92,2086,Nadia_1V,false (human account),human,2022-12-14,879,https://twitter.com/Nadia_1V/status/1602998436630085633
93,2085,Annabel48752655,false (human account),human,2022-12-14,878,https://twitter.com/Annabel48752655/status/1602998253984833537
94,2084,DrAiLynTan,false (human account),human,2022-12-14,877,https://twitter.com/DrAiLynTan/status/1602997442676510720
95,2074,SallyMayweather,false (human account),human,2022-12-14,865,https://twitter.com/SallyMayweather/status/1602993646789279744
96,2073,CDCgov,spammer,bot,2022-12-14,864,https://twitter.com/CDCgov/status/1603043397299757058
97,2062,AlexSAFC92,false (human account),human,2022-12-14,844,https://twitter.com/AlexSAFC92/status/1603039741418651652
98,1619,Juliett59778255,spammer,bot,2022-12-14,835,https://twitter.com/Juliett59778255/status/1603162287111651329
99,2051,MBOZE,false (human account),human,2022-12-14,827,https://twitter.com/MBOZE/status/1603036368707674112
100,1422,SPABG2,spammer,bot,2022-12-16,812,https://twitter.com/SPABG2/status/1603772842868367360
101,2039,colsworld55,false (human account),human,2022-12-14,808,https://twitter.com/colsworld55/status/1603033163617419265
102,2038,BenGCalder,false (human account),human,2022-12-14,807,https://twitter.com/BenGCalder/status/1603033105773871110
103,2037,NFSC52784980,private_account,bot,2022-12-14,806,https://twitter.com/NFSC52784980/status/1603032786092560385
104,2031,majorboomer1,false (human account),human,2022-12-14,796,https://twitter.com/majorboomer1/status/1603031333944557571
105,2030,TheMidwestWolf,false (human account),human,2022-12-14,795,https://twitter.com/TheMidwestWolf/status/1603031221239431170
106,2026,RealJesseJames7,false (human account),human,2022-12-14,789,https://twitter.com/RealJesseJames7/status/1603030500234637317
107,1568,traceylsl,spammer,bot,2022-12-14,769,https://twitter.com/traceylsl/status/1603149246991147009
108,2301,PastorMikeDyal,spammer,bot,2022-12-16,762,https://twitter.com/PastorMikeDyal/status/1603762207426314240
109,2011,DOMSinaiNYC,self_declared,bot,2022-12-14,761,https://twitter.com/DOMSinaiNYC/status/1603028007215587328
110,2007,TruthSavageMan,private_account,bot,2022-12-14,755,https://twitter.com/TruthSavageMan/status/1603027278191009798
111,2006,jholow9,false (human account),human,2022-12-14,753,https://twitter.com/jholow9/status/1603027261447614464
112,2005,Bossy_Leah,false (human account),human,2022-12-14,752,https://twitter.com/Bossy_Leah/status/1603027259715198976
113,2004,PrimeIndexes,private_account,bot,2022-12-14,751,https://twitter.com/PrimeIndexes/status/1603027030693449729
114,2002,onlyasjack,false (human account),human,2022-12-14,748,https://twitter.com/onlyasjack/status/1603026541084016641
115,1816,PatientCV,false (human account),human,2022-12-14,747,https://twitter.com/PatientCV/status/1603116010818703362
116,1997,LisaAStanley127,private_account,bot,2022-12-14,741,https://twitter.com/LisaAStanley127/status/1603024830109999106
117,1990,RealCarlVernon,false (human account),human,2022-12-14,730,https://twitter.com/RealCarlVernon/status/1603023163415216129
118,791,Simone_Voice,private_account,bot,2021-07-19,725,https://twitter.com/Simone_Voice/status/1417052837515874304
119,1985,a_fortunato,false (human account),human,2022-12-14,723,https://twitter.com/a_fortunato/status/1603020685701697536
120,1347,VanderluciaSch1,private_account,bot,2021-08-30,717,https://twitter.com/VanderluciaSch1/status/1432413228248748040
121,1980,RLibertyFL,private_account,bot,2022-12-14,716,https://twitter.com/RLibertyFL/status/1603063677363568641
122,1973,lporiginalg,false (human account),human,2022-12-14,704,https://twitter.com/lporiginalg/status/1603062063953489920
123,1453,CraigAT1181,spammer,bot,2022-12-16,700,https://twitter.com/CraigAT1181/status/1603786388167708674
124,1963,RonaldNHinton,false (human account),human,2022-12-14,687,https://twitter.com/RonaldNHinton/status/1603058568105639936
125,1960,RichardBoersen,false (human account),human,2022-12-14,682,https://twitter.com/RichardBoersen/status/1603055850104537090
126,1957,SusanBearry,false (human account),human,2022-12-14,678,https://twitter.com/SusanBearry/status/1603055707024392193
127,1956,VPrasadMDMPH,false (human account),human,2022-12-14,677,https://twitter.com/VPrasadMDMPH/status/1603055707024392193
128,1953,GurinderC,false (human account),human,2022-12-14,673,https://twitter.com/GurinderC/status/1603055422092591106
129,1419,RWMaloneMD,spammer,bot,2022-12-16,672,https://twitter.com/RWMaloneMD/status/1603771092493291521
130,1950,MeowthFan,false (human account),human,2022-12-14,670,https://twitter.com/MeowthFan/status/1603054933078691846
131,1946,ImTracyS,false (human account),human,2022-12-14,666,https://twitter.com/ImTracyS/status/1603053230010802177
132,1527,JJMays87,spammer,bot,2022-12-15,654,https://twitter.com/JJMays87/status/1603184596949950465
133,1708,ubokubi,false (human account),human,2022-12-14,635,https://twitter.com/ubokubi/status/1603143214973730817
134,1706,av8tore71,false (human account),human,2022-12-14,631,https://twitter.com/av8tore71/status/1603142401690066944
135,100,Daniel2510G,spammer,bot,2021-09-08,630,https://twitter.com/Daniel2510G/status/1435654826260635659
136,928,ella03787321,false (human account),human,2021-07-18,616,https://twitter.com/ella03787321/status/1416762143106555918
137,1914,weakthewoke,private_account,bot,2022-12-14,616,https://twitter.com/weakthewoke/status/1603045085368946688
138,1913,NamibiAng,false (human account),human,2022-12-14,614,https://twitter.com/NamibiAng/status/1603045006679367682
139,2274,mtmdphd,spammer,bot,2022-12-16,614,https://twitter.com/mtmdphd/status/1603565388184391681
140,1906,ClimateDepot,false (human account),human,2022-12-14,602,https://twitter.com/ClimateDepot/status/1603088235634253832
141,1900,PierreKory,private_account,bot,2022-12-14,593,https://twitter.com/PierreKory/status/1603086660056514563
142,1896,yoamomagallanes,false (human account),human,2022-12-14,586,https://twitter.com/yoamomagallanes/status/1603084220242460675
143,1894,ErikLoridan,private_account,bot,2022-12-14,584,https://twitter.com/ErikLoridan/status/1603082687576768513
144,1883,AnecdotalsMovie,private_account,bot,2022-12-14,565,https://twitter.com/AnecdotalsMovie/status/1603080703054323712
145,2234,TheVeronicaT,private_account,bot,2022-12-16,564,https://twitter.com/TheVeronicaT/status/1603737676146159616
146,2354,szdaily1,spammer,bot,2022-12-08,564,https://twitter.com/szdaily1/status/1600678993115893761
147,1882,Angie_RejoinEU,private_account,bot,2022-12-14,563,https://twitter.com/Angie_RejoinEU/status/1603080669584060416
148,759,SpiritYah,false (human account),human,2021-07-20,561,https://twitter.com/SpiritYah/status/1417635090436349953
149,701,kawarren818,false (human account),human,2021-08-09,559,https://twitter.com/kawarren818/status/1424776418894958593
150,1591,jeml712,false (human account),human,2022-12-14,558,https://twitter.com/jeml712/status/1603155379093143552
151,1879,myolande70,private_account,bot,2022-12-14,558,https://twitter.com/myolande70/status/1603080001536262144
152,1878,RedPilledVishal,false (human account),human,2022-12-14,556,https://twitter.com/RedPilledVishal/status/1603079641606295552
153,1877,elonmusk,false (human account),human,2022-12-14,555,https://twitter.com/elonmusk/status/1603079119109070849
154,1872,sanjeevchadha8,self_declared,bot,2022-12-14,548,https://twitter.com/sanjeevchadha8/status/1603077793147162624
155,1868,Hkalnin,false (human account),human,2022-12-14,540,https://twitter.com/Hkalnin/status/1603076968475394049
156,1866,BrianFerence1,false (human account),human,2022-12-14,538,https://twitter.com/BrianFerence1/status/1603076720906715136
157,2305,DrKatzNYCHH,spammer,bot,2022-12-16,534,https://twitter.com/DrKatzNYCHH/status/1603767374208983041
158,2306,Honestly4111,spammer,bot,2022-12-16,526,https://twitter.com/Honestly4111/status/1603767413475905536
159,1855,IcahnSinaiID,false (human account),human,2022-12-14,521,https://twitter.com/IcahnSinaiID/status/1603074686568513545
160,1845,cmkittycat,false (human account),human,2022-12-14,505,https://twitter.com/cmkittycat/status/1603071585455595520
161,1836,houmanhemmati,false (human account),human,2022-12-14,493,https://twitter.com/houmanhemmati/status/1603068718170374145
162,1423,GilbertAveugle,spammer,bot,2022-12-16,492,https://twitter.com/GilbertAveugle/status/1603773239020355586
163,1834,ClareCraigPath,false (human account),human,2022-12-14,491,https://twitter.com/ClareCraigPath/status/1603067321353920512
164,1560,Haber_Takip01,spammer,bot,2022-12-14,484,https://twitter.com/Haber_Takip01/status/1603147438285619203
165,2295,jonnyital,other,bot,2022-12-16,482,https://twitter.com/jonnyital/status/1603744291851042816
166,1819,jimreydaps,false (human account),human,2022-12-14,468,https://twitter.com/jimreydaps/status/1603117256174493699
167,1818,bsaam_r045_10,false (human account),human,2022-12-14,467,https://twitter.com/bsaam_r045_10/status/1603116696360914946
168,2291,the_amish_txtr,spammer,bot,2022-12-16,466,https://twitter.com/the_amish_txtr/status/1603726660829937664
169,1810,TrudeauFor,spammer,bot,2022-12-14,458,https://twitter.com/TrudeauFor/status/1603114707275186176
170,1809,Allygeighter,false (human account),human,2022-12-14,456,https://twitter.com/Allygeighter/status/1603113973997481990
171,1330,BrandonLesco1,false (human account),human,2021-11-09,453,https://twitter.com/BrandonLesco1/status/1458058598458789895
172,1648,Mansoor_Ali9,false (human account),human,2022-12-14,453,https://twitter.com/Mansoor_Ali9/status/1603121089932308480
173,2256,NYCHealthSystem,private_account,bot,2022-12-15,452,https://twitter.com/NYCHealthSystem/status/1603468991518937106
174,906,Learningpods1,false (human account),human,2021-05-26,446,https://twitter.com/Learningpods1/status/1397405645264011266
175,1802,JamesMelville,false (human account),human,2022-12-14,444,https://twitter.com/JamesMelville/status/1603109557055631360
176,2316,RCDHealthUnit,private_account,bot,2022-12-16,430,https://twitter.com/RCDHealthUnit/status/1603789678980775942
177,766,haber_okuyorum1,false (human account),human,2021-07-20,425,https://twitter.com/haber_okuyorum1/status/1417614464107651081
178,1785,mmsanchez425,spammer,bot,2022-12-14,423,https://twitter.com/mmsanchez425/status/1603105422436466689
179,869,107devorah,false (human account),human,2021-07-17,422,https://twitter.com/107devorah/status/1416518060345892871
180,1482,FlasterThe,private_account,bot,2022-12-14,407,https://twitter.com/FlasterThe/status/1603167337154490369
181,1772,RVarmaMD,false (human account),human,2022-12-14,404,https://twitter.com/RVarmaMD/status/1603100850049556481
182,1771,MarkAnt72,false (human account),human,2022-12-14,403,https://twitter.com/MarkAnt72/status/1603100001638678528
183,1768,paratirites,false (human account),human,2022-12-14,398,https://twitter.com/paratirites/status/1603099196088647680
184,1765,VJKUTZ,false (human account),human,2022-12-14,393,https://twitter.com/VJKUTZ/status/1603098050964164614
185,970,DDonP3,private_account,bot,2021-07-24,392,https://twitter.com/DDonP3/status/1419030011734937600
186,1764,TrueFactsStated,false (human account),human,2022-12-14,392,https://twitter.com/TrueFactsStated/status/1603098050964164614
187,129,CobyJayJr42,false (human account),human,2021-10-05,391,https://twitter.com/CobyJayJr42/status/1445535381831577609
188,1166,santa_tzu,spammer,bot,2021-05-26,388,https://twitter.com/santa_tzu/status/1397559140839563270
189,1160,Yaocyou,spammer,bot,2021-05-26,386,https://twitter.com/Yaocyou/status/1397539621450354689
190,1159,JaneDoe89034155,spammer,bot,2021-05-26,384,https://twitter.com/JaneDoe89034155/status/1397647782450761732
191,1759,LAnnaMaria4444,false (human account),human,2022-12-14,384,https://twitter.com/LAnnaMaria4444/status/1603096018291232769
192,1581,Whataprincess45,false (human account),human,2022-12-14,381,https://twitter.com/Whataprincess45/status/1603152745208467461
193,1583,OhPleaseBeQuiet,false (human account),human,2022-12-14,381,https://twitter.com/OhPleaseBeQuiet/status/1603152817912532993
194,778,DutchDL,false (human account),human,2021-07-21,378,https://twitter.com/DutchDL/status/1417771031964626944
195,943,LoveTahoe1,false (human account),human,2021-07-27,377,https://twitter.com/LoveTahoe1/status/1419831129612251138
196,1754,AgingSC,false (human account),human,2022-12-14,376,https://twitter.com/AgingSC/status/1603094975050153984
197,1154,mimosa_9th_,spammer,bot,2021-05-26,374,https://twitter.com/mimosa_9th_/status/1397592274276552707
198,1751,ZaidZamanHamid,false (human account),human,2022-12-14,371,https://twitter.com/ZaidZamanHamid/status/1603092948496924673
199,2260,ncdhhs,spammer,bot,2022-12-15,366,https://twitter.com/ncdhhs/status/1603477613384568832
200,1616,2017fan1,false (human account),human,2022-12-14,362,https://twitter.com/2017fan1/status/1603161834143596550
201,1470,angryhacademic,private_account,bot,2022-12-16,358,https://twitter.com/angryhacademic/status/1603798744348213249
202,1516,dchomecoming,private_account,bot,2022-12-15,354,https://twitter.com/dchomecoming/status/1603179873417285633
203,1734,angry_north,false (human account),human,2022-12-14,350,https://twitter.com/angry_north/status/1603090713142595586
204,1492,JamesfWells,spammer,bot,2022-12-14,349,https://twitter.com/JamesfWells/status/1603171988964614145
205,1732,GoesTooSlow,false (human account),human,2022-12-14,348,https://twitter.com/GoesTooSlow/status/1603090055803080706
206,1731,lai_dama,false (human account),human,2022-12-14,347,https://twitter.com/lai_dama/status/1603090005223788544
207,804,fuzzyface,false (human account),human,2021-07-19,341,https://twitter.com/fuzzyface/status/1417051749077053441
208,1727,publichealthni,spammer,bot,2022-12-14,341,https://twitter.com/publichealthni/status/1603089135266598912
209,1719,BobsBlitz,false (human account),human,2022-12-14,330,https://twitter.com/BobsBlitz/status/1603146199325876224
210,742,sfbtears,private_account,bot,2021-10-16,329,https://twitter.com/sfbtears/status/1449453138558308354
211,1712,MrHealthnut,false (human account),human,2022-12-14,321,https://twitter.com/MrHealthnut/status/1603144100810612736
212,1710,chris_kammy,false (human account),human,2022-12-14,319,https://twitter.com/chris_kammy/status/1603143471459700736
213,2255,SMDhealthunit,spammer,bot,2022-12-15,316,https://twitter.com/SMDhealthunit/status/1603459239476854785
214,753,deltazebedee1,false (human account),human,2021-07-21,315,https://twitter.com/deltazebedee1/status/1417673313493659651
215,974,NoSurrender200,private_account,bot,2021-07-24,315,https://twitter.com/NoSurrender200/status/1418988876908089353
216,2257,UKHSA,private_account,bot,2022-12-15,310,https://twitter.com/UKHSA/status/1603473513326776351
217,1698,thehiddentru,spammer,bot,2022-12-14,302,https://twitter.com/thehiddentru/status/1603139891826757633
218,940,takapirulainen,spammer,bot,2021-07-18,300,https://twitter.com/takapirulainen/status/1416800776492625924
