canonical_url,date_published,domain,from_user_botscore,from_user_id,from_user_screen_name,id,is_mention,original_query,pub_date,site_domain,site_type,title,to_user_botscore,to_user_id,to_user_screen_name,tweet_created_at,tweet_id,tweet_type,tweet_url,url_id,url_raw
,2022-12-07T14:13:02Z,,0.6,732902679102382080,WSjp_insight,,false,query=%23DeltaVariant&sort=mixed&type=Twitter&lang=,2022-12-07T14:13:02Z,,claim,,0.45,3301310145,wsi_usa,2022-12-07T14:13:02Z,1600493592069672961,retweet,https://twitter.com/WSjp_insight/status/1600493592069672961,,
,2022-12-07T19:26:31Z,,0.9,3230072293,meesthetics,,false,query=%23DeltaVariant&sort=mixed&type=Twitter&lang=,2022-12-07T19:26:31Z,,claim,,0.4,1455013912886214663,FranKrisCali,2022-12-07T19:26:31Z,1600572480724226049,retweet,https://twitter.com/meesthetics/status/1600572480724226049,,
,2022-12-08T00:40:32Z,,0.71,426909329,CDCDirector,,false,query=%23DeltaVariant&sort=mixed&type=Twitter&lang=,2022-12-08T00:40:32Z,,claim,,0.8,1592221964638175232,OrtizKarsyn,2022-12-08T00:40:32Z,1600651508344709120,retweet,https://twitter.com/CDCDirector/status/1600651508344709120,,
,2022-12-08T04:55:20Z,,0.68,1322607757,ES03784893,,false,query=%23DeltaVariant&sort=mixed&type=Twitter&lang=,2022-12-08T04:55:20Z,,claim,,0.79,25701565,KIMPY123,2022-12-08T04:55:20Z,1600715627500445696,retweet,https://twitter.com/ES03784893/status/1600715627500445696,,
,2022-12-08T14:57:26Z,,0.6,732902679102382080,WSjp_insight,,false,query=%23DeltaVariant&sort=mixed&type=Twitter&lang=,2022-12-08T14:57:26Z,,claim,,0.6,732902679102382080,WSjp_insight,2022-12-08T14:57:26Z,1600867153619492864,retweet,https://twitter.com/WSjp_insight/status/1600867153619492864,,
,2022-12-08T19:17:55Z,,0.16,1397035007609393154,RealMrsDonatta,,false,query=%23DeltaVariant&sort=mixed&type=Twitter&lang=,2022-12-08T19:17:55Z,,claim,,0.2,2386827427,Dknarfstudios,2022-12-08T19:17:55Z,1600932706946191361,retweet,https://twitter.com/RealMrsDonatta/status/1600932706946191361,,
,2022-12-09T06:08:24Z,,0.28,18831926,DrEricDing,,false,query=%23DeltaVariant&sort=mixed&type=Twitter&lang=,2022-12-09T06:08:24Z,,claim,,0.3,1156210551556644866,Kathleen24018,2022-12-09T06:08:24Z,1601096405858516993,retweet,https://twitter.com/DrEricDing/status/1601096405858516993,,
,2022-12-09T20:35:34Z,,0.67,851985789072408576,HighWireTalk,,false,query=%23DeltaVariant&sort=mixed&type=Twitter&lang=,2022-12-09T20:35:34Z,,claim,,0.38,1573771352250916864,Polymath300,2022-12-09T20:35:34Z,1601314634014654465,retweet,https://twitter.com/HighWireTalk/status/1601314634014654465,,
,2022-12-11T11:41:30Z,,0.77,2787491902,MBUDDMA,,false,query=%23DeltaVariant&sort=mixed&type=Twitter&lang=,2022-12-11T11:41:30Z,,claim,,0.77,2787491902,MBUDDMA,2022-12-11T11:41:30Z,1601905008274198529,retweet,https://twitter.com/MBUDDMA/status/1601905008274198529,,
,2022-12-11T16:27:03Z,,0.76,1264870166854275072,Oceanworldfree,,false,query=%23DeltaVariant&sort=mixed&type=Twitter&lang=,2022-12-11T16:27:03Z,,claim,,0.76,1264870166854275072,Oceanworldfree,2022-12-11T16:27:03Z,1601976867120087042,retweet,https://twitter.com/Oceanworldfree/status/1601976867120087042,,
