,Unnamed: 0,username,bot_type,node_entanglement,eigenvector_centrality,betweenness_centrality,closeness_centrality,clique_number,page_rank,random_walk,cluster_leaf
531,425,BenNZett,private_account,0.0,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,425
532,426,SimmonsTaniqua,spammer,1.7763568394002505e-15,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,426
533,423,MaskedResister1,spammer,0.0,4.1450260245345385e-31,0.0,0.0013959778388518,2,0.0003765172656965,0.0003765172656965,423
534,424,dritanb75,spammer,0.0023401472666222,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,424
535,421,HarrenGWarding,spammer,0.0,4.1450260245345385e-31,0.0,0.0013959778388518,2,0.0003765172656965,0.0003765172656965,421
536,422,sallytca,spammer,-0.0023439493056081,4.1450260245345385e-31,0.0,0.0013959778388518,2,0.0003765172656965,0.0003765172656965,422
537,420,DFred57,private_account,0.0023401472666222,5.123533936503705e-31,3.701041010310175e-06,0.0017948286499523,2,0.0006880007070282,0.0006880007070282,420
538,418,Rr10151,private_account,1.7763568394002505e-15,4.1450260245345385e-31,0.0,0.0013959778388518,2,0.0003765172656965,0.0003765172656965,418
539,419,anyone_famous,spammer,0.0,4.1450260245345385e-31,0.0,0.0013959778388518,2,0.0003765172656965,0.0003765172656965,419
540,448,hermans_sophie,spammer,3.552713678800501e-15,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,448
541,449,hkdave75,spammer,1.7763568394002505e-15,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,449
542,450,franceinfo,spammer,1.7763568394002505e-15,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,450
543,451,FABRIC09757247,private_account,0.0163018734903914,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,451
544,444,redpilled101,self_declared,-8.709477583579428e-12,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,444
545,445,DarrenPlymouth,private_account,-8.709477583579428e-12,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,445
546,446,Nieuwsblad_be,spammer,-8.709477583579428e-12,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,446
547,447,GailMaga,private_account,-8.709477583579428e-12,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,447
548,440,mojos55,private_account,-8.711253940418828e-12,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,440
549,441,cole_davesc66,other,-8.711253940418828e-12,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,441
550,442,MarsPioneer,spammer,-8.711253940418828e-12,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,442
551,443,MPDerekSloan,private_account,0.0023401471933723,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,443
552,429,rowdyyates300,private_account,1.7763568394002505e-15,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,429
553,427,stezia7,other,1.7763568394002505e-15,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,427
554,428,evenoxmyx,self_declared,1.7763568394002505e-15,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,428
555,432,MLive,self_declared,-0.0023439493056081,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,432
556,430,TimesofIsrael,self_declared,-0.0023439493056081,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,430
557,431,DeathMetalV,spammer,-0.0023439493056081,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,431
558,435,CathyGraphics2,spammer,0.0278343122362638,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,435
559,433,WOODTV,spammer,3.552713678800501e-15,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,433
560,434,KUSINews,self_declared,3.552713678800501e-15,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,434
561,436,Renzigjasl,other,-8.711253940418828e-12,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,436
562,437,StrictlyChristo,private_account,-8.711253940418828e-12,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,437
563,438,TheEconomist,self_declared,-8.711253940418828e-12,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,438
564,439,SvD,self_declared,-8.711253940418828e-12,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,439
565,346,ThorDeplorable,private_account,-0.0023439493056081,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,346
566,347,realDonaldPumpz,private_account,-0.0023439493056081,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,347
567,342,ChrisTh55003384,private_account,-0.0023439493056081,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,342
568,343,2youWlove,private_account,-0.0023439493056081,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,343
569,344,KarenKobel,spammer,0.0,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,344
570,345,VanderleydeSo14,private_account,0.0,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,345
571,334,GoodLawProject,self_declared,-0.0023439493056081,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,334
572,335,pjhlaw,private_account,-0.0023439493056081,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,335
573,336,Francis_Hoar,private_account,-0.0023439493056081,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,336
574,337,L4L_UK,self_declared,-0.0023439493056081,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,337
575,338,Vlahkmaak,private_account,-0.0023439493056081,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,338
576,339,megabitePetFood,spammer,-0.0023439493056081,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,339
577,340,VisennaAtzlee,private_account,-0.0023439493056081,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,340
578,341,Algofriends,private_account,-0.0023439493056081,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,341
579,350,kylegriffin1,spammer,3.552713678800501e-15,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,350
580,351,john_jakester,private_account,3.552713678800501e-15,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,351
581,348,disclosetv,spammer,0.0,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,348
582,349,JoeBiden,self_declared,0.0046765048085823,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,349
583,354,healer_34,spammer,-0.0023439493056063,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,354
584,355,Mediaite,spammer,-0.0023439493056063,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,355
585,352,billpeduto,self_declared,-0.0023439493056063,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,352
586,353,mynameisnotkim1,private_account,-0.0023439493056063,2.945460687919241e-39,3.084200841925146e-07,0.0007852375343541,2,0.0009221158278081,0.0009221158278081,353
587,365,SportsPro,self_declared,0.0,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,365
588,366,Madisox43,spammer,0.0,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,366
589,364,dansiddiqui,self_declared,0.0046765048085823,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,364
590,362,Fynnderella1,private_account,0.0,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,362
591,363,KJP46,spammer,0.0,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,363
592,360,newsmax,spammer,0.0,0.7069438407188399,0.0143612728003402,0.038608689020515,2,0.0404426858146877,0.0404426858146877,360
593,361,KMunoz46,other,0.0046765048085823,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,361
594,358,ByronYork,other,0.0,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,358
595,359,Katiejones672,spammer,0.0,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,359
596,356,FoxNews,spammer,3.552713678800501e-15,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,356
597,357,JackJackedMe,private_account,1.7763568394002505e-15,7.662811139978616e-06,0.0002488950079433,0.030578961674368,2,0.0010015760588452,0.0010015760588452,357
598,401,Kevin_Maguire,self_declared,0.0163018734903914,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,401
599,399,BorisJohnson,self_declared,-0.0023439493056081,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,399
600,400,RishiSunak,other,0.0,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,400
601,395,5gvirusnewss,private_account,-0.0023439493056081,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,395
602,396,HuhtaAnnika,private_account,-0.0023439493056081,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,396
603,397,oude_lap,other,-0.0023439493056081,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,397
604,398,maryfloor,private_account,-0.0023439493056081,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,398
605,391,realsusanalbers,other,-0.0023439493056081,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,391
606,392,photobyluke,other,-0.0023439493056081,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,392
607,393,TeamMaga45,other,-0.0023439493056081,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,393
608,394,Drealstudmuffin,private_account,-0.0023439493056081,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,394
609,389,sfbtears,private_account,1.7763568394002505e-15,1.3697196241903616e-43,0.0,0.000392618767177,2,0.0006322911068255,0.0006322911068255,389
610,390,j_windsong,private_account,-0.0023439493056081,7.5516005966619985e-06,0.0,0.0304632418572464,2,0.0003719509358482,0.0003719509358482,390
611,388,BBCHughPym,self_declared,1.7763568394002505e-15,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,388
612,386,NBCNightlyNews,self_declared,1.7763568394002505e-15,1.1947832557360913e-37,0.0,0.0005889281507656,2,0.0004437130574215,0.0004437130574215,386
613,387,RockinTrump,private_account,1.7763568394002505e-15,1.9331999169702533e-37,6.168401683850292e-07,0.0008833922261484,2,0.0008208691562296,0.0008208691562296,387
614,385,raroberts2010,spammer,1.7763568394002505e-15,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,385
615,383,MicheleRivasi,other,1.7763568394002505e-15,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,383
616,384,globalism_no,private_account,0.0139842819339239,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,384
617,381,adspe_officiel,spammer,1.7763568394002505e-15,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,381
618,382,MartinBlachier,self_declared,1.7763568394002505e-15,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,382
619,380,CNEWS,self_declared,0.0023401472666222,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,380
620,378,PascalPraud,spammer,0.002340147266624,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,378
621,379,morandiniblog,spammer,0.0,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,379
622,374,pip_reaper,spammer,1.7763568394002505e-15,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,374
623,375,NoSurrender200,private_account,1.7763568394002505e-15,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,375
624,376,Slate,self_declared,1.7763568394002505e-15,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,376
625,377,24hPujadas,spammer,0.0,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,377
626,369,kathymi71147962,private_account,0.0163018734903914,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,369
627,367,amyklobuchar,self_declared,0.0,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,367
628,368,KristiNoem,other,1.7763568394002505e-15,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,368
629,370,KitTraverse,spammer,1.7763568394002505e-15,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,370
630,371,MagaDeltaCombo,private_account,1.7763568394002505e-15,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,371
631,372,njdotcom,spammer,1.7763568394002505e-15,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,372
632,373,RosieDimples90,other,1.7763568394002505e-15,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,373
633,534,ricr_rose,private_account,-0.0023439493056081,0.0599703690950588,0.0,0.0310807400030014,2,0.0003433012421201,0.0003433012421201,534
634,535,tgentilcoremd,spammer,-0.0023439493056081,0.0599703690950588,0.0,0.0310807400030014,2,0.0003433012421201,0.0003433012421201,535
635,536,t36071581,spammer,-0.0023439493056081,0.0599703690950588,0.0,0.0310807400030014,2,0.0003433012421201,0.0003433012421201,536
636,537,pikapsou,spammer,-0.0023439493056081,0.0599703690950588,0.0,0.0310807400030014,2,0.0003433012421201,0.0003433012421201,537
637,538,point45percent,spammer,-0.0023439493056081,0.0599703690950588,0.0,0.0310807400030014,2,0.0003433012421201,0.0003433012421201,538
638,539,MarionnetPierre,private_account,-0.0023439493056081,0.0599703690950588,0.0,0.0310807400030014,2,0.0003433012421201,0.0003433012421201,539
639,540,Jadon11959257,private_account,-0.0023439493056081,0.0599703690950588,0.0,0.0310807400030014,2,0.0003433012421201,0.0003433012421201,540
640,541,Joyce87594328,spammer,-0.0023439493056081,0.0599703690950588,0.0,0.0310807400030014,2,0.0003433012421201,0.0003433012421201,541
641,542,becgop,private_account,-0.0023439493056081,0.0599703690950588,0.0,0.0310807400030014,2,0.0003433012421201,0.0003433012421201,542
642,543,William74187903,spammer,-0.0023439493056081,0.0599703690950588,0.0,0.0310807400030014,2,0.0003433012421201,0.0003433012421201,543
643,544,michaelarnoldjr,private_account,-0.0023439493056081,0.0599703690950588,0.0,0.0310807400030014,2,0.0003433012421201,0.0003433012421201,544
644,545,ActorDanunger1,private_account,-0.0023439493056081,0.0599703690950588,0.0,0.0310807400030014,2,0.0003433012421201,0.0003433012421201,545
645,546,KyleEdgren,spammer,-0.0023439493056081,0.0599703690950588,0.0,0.0310807400030014,2,0.0003433012421201,0.0003433012421201,546
646,547,InfowarsBX,self_declared,-0.0023439493056081,0.0599703690950588,0.0,0.0310807400030014,2,0.0003433012421201,0.0003433012421201,547
647,548,SherriK27707290,spammer,-0.0023439493056081,0.0599703690950588,0.0,0.0310807400030014,2,0.0003433012421201,0.0003433012421201,548
648,549,SteveWorks4You,private_account,-0.0023439493056081,0.0599703690950588,0.0,0.0310807400030014,2,0.0003433012421201,0.0003433012421201,549
649,550,DSauer18,private_account,-0.0023439493056081,0.0599703690950588,0.0,0.0310807400030014,2,0.0003433012421201,0.0003433012421201,550
650,551,Fer230350,spammer,-0.0023439493056081,0.0599703690950588,0.0,0.0310807400030014,2,0.0003433012421201,0.0003433012421201,551
651,552,ApostleofPaul,spammer,-0.0023439493056081,0.0599703690950588,0.0,0.0310807400030014,2,0.0003433012421201,0.0003433012421201,552
652,553,HimalayaLa8,spammer,-0.0023439493056081,0.0599703690950588,0.0,0.0310807400030014,2,0.0003433012421201,0.0003433012421201,553
653,554,LeavingDancer22,spammer,-0.0023439493056081,0.0599703690950588,0.0,0.0310807400030014,2,0.0003433012421201,0.0003433012421201,554
654,555,ImRight2020,spammer,-0.0023439493056081,0.0599703690950588,0.0,0.0310807400030014,2,0.0003433012421201,0.0003433012421201,555
655,556,AMK292,spammer,-0.0023439493056081,0.0599703690950588,0.0,0.0310807400030014,2,0.0003433012421201,0.0003433012421201,556
656,557,dead_now_2021,private_account,-0.0023439493056081,0.0599703690950588,0.0,0.0310807400030014,2,0.0003433012421201,0.0003433012421201,557
657,558,Larryadam16,spammer,-0.0023439493056081,0.0599703690950588,0.0,0.0310807400030014,2,0.0003433012421201,0.0003433012421201,558
658,559,jazzymsc,private_account,-0.0023439493056081,0.0599703690950588,0.0,0.0310807400030014,2,0.0003433012421201,0.0003433012421201,559
659,560,MIGUEL1969,self_declared,-0.0023439493056081,0.0599703690950588,0.0,0.0310807400030014,2,0.0003433012421201,0.0003433012421201,560
660,561,pkrueger1959,private_account,-0.0023439493056081,0.0599703690950588,0.0,0.0310807400030014,2,0.0003433012421201,0.0003433012421201,561
661,562,AnthonyMcConn20,self_declared,-0.0023439493056081,0.0599703690950588,0.0,0.0310807400030014,2,0.0003433012421201,0.0003433012421201,562
662,563,Mary26041,private_account,-0.0023439493056081,0.0599703690950588,0.0,0.0310807400030014,2,0.0003433012421201,0.0003433012421201,563
663,564,HawaiiChief2013,other,-0.0023439493056081,0.0599703690950588,0.0,0.0310807400030014,2,0.0003433012421201,0.0003433012421201,564
664,565,perchance99,private_account,-0.0023439493056081,0.0599703690950588,0.0,0.0310807400030014,2,0.0003433012421201,0.0003433012421201,565
665,566,GloriaB2B,spammer,-0.0023439493056081,0.0599703690950588,0.0,0.0310807400030014,2,0.0003433012421201,0.0003433012421201,566
666,567,CACTIFF2018,private_account,-0.0023439493056081,0.0599703690950588,0.0,0.0310807400030014,2,0.0003433012421201,0.0003433012421201,567
667,568,TechGirlForNow,spammer,-0.0023439493056081,0.0599703690950588,0.0,0.0310807400030014,2,0.0003433012421201,0.0003433012421201,568
668,569,LarrypageB,spammer,-0.0023439493056081,0.0599703690950588,0.0,0.0310807400030014,2,0.0003433012421201,0.0003433012421201,569
669,570,desmond185,self_declared,-0.0023439493056081,0.0599703690950588,0.0,0.0310807400030014,2,0.0003433012421201,0.0003433012421201,570
670,571,grandmas4scotty,self_declared,-0.0023439493056081,0.0599703690950588,0.0,0.0310807400030014,2,0.0003433012421201,0.0003433012421201,571
671,572,Jbrc4E,spammer,-0.0023439493056081,0.0599703690950588,0.0,0.0310807400030014,2,0.0003433012421201,0.0003433012421201,572
672,573,LedouxLuz,spammer,-0.0023439493056081,0.0599703690950588,0.0,0.0310807400030014,2,0.0003433012421201,0.0003433012421201,573
673,574,TimMoses9,other,-0.0023439493056081,0.0599703690950588,0.0,0.0310807400030014,2,0.0003433012421201,0.0003433012421201,574
674,575,NewsKlw,spammer,-0.0023439493056081,0.0599703690950588,0.0,0.0310807400030014,2,0.0003433012421201,0.0003433012421201,575
675,576,Vinci15238126,private_account,-0.0023439493056081,0.0599703690950588,0.0,0.0310807400030014,2,0.0003433012421201,0.0003433012421201,576
676,577,1984_Trace,spammer,-0.0023439493056081,0.0599703690950588,0.0,0.0310807400030014,2,0.0003433012421201,0.0003433012421201,577
677,578,santa_tzu,self_declared,-0.0023439493056081,0.0599703690950588,0.0,0.0310807400030014,2,0.0003433012421201,0.0003433012421201,578
678,579,AltemusFrances,spammer,-0.0023439493056081,0.0599703690950588,0.0,0.0310807400030014,2,0.0003433012421201,0.0003433012421201,579
679,580,TDeporable,private_account,-0.0023439493056081,0.0599703690950588,0.0,0.0310807400030014,2,0.0003433012421201,0.0003433012421201,580
680,581,need_unity,other,-0.0023439493056081,0.0599703690950588,0.0,0.0310807400030014,2,0.0003433012421201,0.0003433012421201,581
681,598,FLOTUS,self_declared,-0.0023439493056081,0.0051979169158051,0.0,0.0330931620175843,2,0.0003415843659977,0.0003415843659977,598
682,599,DonaldJTrumpJr,,-0.0023439493056081,0.0052355749453833,0.0001246017140137,0.0331272084805653,2,0.0006608727047066,0.0006608727047066,599
683,600,JaneDoe89034155,,-0.0023439493056081,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,600
684,601,Yaocyou,spammer,-0.0023439493056081,0.0051216872994482,0.0,0.0260304338262809,2,0.000375866191431,0.000375866191431,601
685,602,EdwinRankin,,-0.0023439493056081,2.5521771987881206e-26,0.0,0.0023557126030624,2,0.000364906306975,0.000364906306975,602
686,607,ErnestoJBonilla,other,-0.0023439493056081,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,607
687,608,juliawillich,spammer,0.0,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,608
688,609,UPNIGHT,spammer,0.0,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,609
689,603,drmassee,spammer,-0.0023439493056081,0.0599703690950588,0.0,0.0310807400030014,2,0.0003433012421201,0.0003433012421201,603
690,604,l11432,spammer,-0.0023439493056081,0.0599703690950588,0.0,0.0310807400030014,2,0.0003433012421201,0.0003433012421201,604
691,605,NYLockdown,spammer,-0.0023439493056081,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,605
692,606,HetrickBarry,spammer,-0.0023439493056081,0.0599703690950588,0.0,0.0310807400030014,2,0.0003433012421201,0.0003433012421201,606
693,582,SoniCubed,private_account,-0.0023439493056081,0.0599703690950588,0.0,0.0310807400030014,2,0.0003433012421201,0.0003433012421201,582
694,583,edwardo_davila,private_account,-0.0023439493056081,0.0599703690950588,0.0,0.0310807400030014,2,0.0003433012421201,0.0003433012421201,583
695,584,bdsmacker,spammer,-0.0023439493056081,0.0599703690950588,0.0,0.0310807400030014,2,0.0003433012421201,0.0003433012421201,584
696,585,roberto_santell,self_declared,-0.0023439493056081,0.0599703690950588,0.0,0.0310807400030014,2,0.0003433012421201,0.0003433012421201,585
697,586,dorismyoung,spammer,-0.0023439493056081,0.0599703690950588,0.0,0.0310807400030014,2,0.0003433012421201,0.0003433012421201,586
698,587,b0ngl3t0pp3r,private_account,-0.0023439493056081,0.0599703690950588,0.0,0.0310807400030014,2,0.0003433012421201,0.0003433012421201,587
699,588,RamonSalazar_95,spammer,-0.0023439493056081,0.0599703690950588,0.0,0.0310807400030014,2,0.0003433012421201,0.0003433012421201,588
700,589,NMerritte,spammer,-0.0023439493056081,0.0599703690950588,0.0,0.0310807400030014,2,0.0003433012421201,0.0003433012421201,589
701,594,vlv814,spammer,-0.0023439493056081,0.0599703690950588,0.0,0.0310807400030014,2,0.0003433012421201,0.0003433012421201,594
702,595,HidenFromBiden7,self_declared,-0.0023439493056081,0.0599703690950588,0.0,0.0310807400030014,2,0.0003433012421201,0.0003433012421201,595
703,596,MikeYod79066121,self_declared,-0.0023439493056081,0.0599703690950588,0.0,0.0310807400030014,2,0.0003433012421201,0.0003433012421201,596
704,597,JJDJ1187,self_declared,-0.0023439493056081,0.0599703690950588,0.0,0.0310807400030014,2,0.0003433012421201,0.0003433012421201,597
705,590,PaulaLile,private_account,-0.0023439493056081,0.0599703690950588,0.0,0.0310807400030014,2,0.0003433012421201,0.0003433012421201,590
706,591,stevebob4212,private_account,-0.0023439493056081,0.0599703690950588,0.0,0.0310807400030014,2,0.0003433012421201,0.0003433012421201,591
707,592,fvbirder,other,-0.0023439493056081,0.0599703690950588,0.0,0.0310807400030014,2,0.0003433012421201,0.0003433012421201,592
708,593,mimosa_9th_,spammer,-0.0023439493056081,0.0604048441690146,0.0001246017140137,0.0311107697034874,2,0.000663943442137,0.000663943442137,593
709,460,DDonP3,private_account,0.0023401472666222,2.443541738087967e-31,2.1589405893476024e-06,0.0013225053210175,2,0.000731033809546,0.000731033809546,460
710,461,LewtonSerena5,other,0.0,9.785079119691678e-32,0.0,0.0009664461961281,2,0.0004063271073555,0.0004063271073555,461
711,464,DMDAnGeL3,private_account,0.0209259172686486,0.0599703690950588,0.0,0.0310807400030014,2,0.0003433012421201,0.0003433012421201,464
712,462,EynoufElizabeth,private_account,1.7763568394002505e-15,0.0599703690950588,0.0,0.0310807400030014,2,0.0003433012421201,0.0003433012421201,462
713,463,izo15892778,spammer,1.7763568394002505e-15,0.0599703690950588,0.0,0.0310807400030014,2,0.0003433012421201,0.0003433012421201,463
714,452,takapirulainen,spammer,0.0,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,452
715,453,JohnSta04243440,spammer,0.0,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,453
716,454,SenRonJohnson,other,0.0,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,454
717,455,camus37,private_account,0.0,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,455
718,456,JenniferNOTL,spammer,0.0,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,456
719,457,HerdImmunity12,other,0.0,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,457
720,458,tvnnoticias,spammer,0.0,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,458
721,459,GashForCongress,spammer,0.0,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,459
722,465,redswirll,private_account,1.7763568394002505e-15,0.0599703690950588,0.0,0.0310807400030014,2,0.0003433012421201,0.0003433012421201,465
723,466,ScorpioMrzFrog,private_account,1.7763568394002505e-15,0.0599703690950588,0.0,0.0310807400030014,2,0.0003433012421201,0.0003433012421201,466
724,467,Parthlan,private_account,1.7763568394002505e-15,0.0599703690950588,0.0,0.0310807400030014,2,0.0003433012421201,0.0003433012421201,467
725,468,cwmcclelland,private_account,1.7763568394002505e-15,0.0599703690950588,0.0,0.0310807400030014,2,0.0003433012421201,0.0003433012421201,468
726,469,jeanetteschwei3,private_account,1.7763568394002505e-15,0.0599703690950588,0.0,0.0310807400030014,2,0.0003433012421201,0.0003433012421201,469
727,470,mimi120812,private_account,1.7763568394002505e-15,0.0599703690950588,0.0,0.0310807400030014,2,0.0003433012421201,0.0003433012421201,470
728,473,StefanLazar10,private_account,1.7763568394002505e-15,0.0599703690950588,0.0,0.0310807400030014,2,0.0003433012421201,0.0003433012421201,473
729,471,GrimKeeper_,private_account,1.7763568394002505e-15,0.0599703690950588,0.0,0.0310807400030014,2,0.0003433012421201,0.0003433012421201,471
