,covid19_wlt
4012,1.9140037808617074
4013,1.9226431915113822
4014,1.9294829514364658
4015,1.9345126706684512
4016,1.9377248144850172
4017,1.9362437236521022
4018,1.930688113850542
4019,1.924485954506502
4020,1.9175179365552315
4021,1.9068079667601558
4022,1.8957555236175976
4023,1.8842160352548678
4024,1.8720620324505493
4025,1.856310739782704
4026,1.8403562721961386
4027,1.8240498679179964
4028,1.8072609094369851
4029,1.7870043942846923
4030,1.7666730217744133
4031,1.7432463401943574
4032,1.7172141750214986
4033,1.6890188993757917
4034,1.6619309217261402
4035,1.6356902431799476
4036,1.6100662144460003
4037,1.5848548535719464
4038,1.5598764228805706
4039,1.5321022531884112
4040,1.5048862466631792
4041,1.4780444820335346
4042,1.4514156673854426
4043,1.4219880964633553
4044,1.393131269405895
4045,1.3646756031367895
4046,1.336472978004951
4047,1.3083947632335693
4048,1.2774590426223063
4049,1.2470624767786793
4050,1.2213815750550139
4051,1.2007585238778788
4052,1.188028523863101
4053,1.1791940226065396
4054,1.1737622510293626
4055,1.1712853056387416
4056,1.1713558311696304
4057,1.1770396176547582
4058,1.1845470052151266
4059,1.1935727325638772
4060,1.203838099218067
4061,1.218524991240479
4062,1.2339485710045017
4063,1.2498982812636568
4064,1.266181046383311
4065,1.2860562321368447
4066,1.3059091749851448
4067,1.329029412764344
4068,1.3552659182563835
4069,1.384480518743733
4070,1.4131099016941224
4071,1.4410528887848228
4072,1.4682148772716344
4073,1.4979439152527327
4074,1.5267052341885115
4075,1.5544239095482006
4076,1.5810295509791885
4077,1.606456127837938
4078,1.6306418181249605
4079,1.6535288778505781
4080,1.6750635281406514
4081,1.6986323299036372
4082,1.7241734540208626
4083,1.748194459155797
4084,1.770660157754422
4085,1.7915375849779527
4086,1.8107960712349953
4087,1.8284073095177125
4088,1.8443454174261253
4089,1.8620234660289634
4090,1.8779684133705568
4091,1.8921641187139249
4092,1.9045963436344169
4093,1.9152528500703123
4094,1.924123487234389
4095,1.9312002679091262
4096,1.9364774346013385
4097,1.9399515159913154
4098,1.9385117762711803
4099,1.9327957291064275
4100,1.926487233383893
4101,1.9194671439691082
4102,1.908520765884716
4103,1.89730179774635
4104,1.885664301984994
4105,1.8734794157561934
4106,1.857524315193335
4107,1.8414459887283188
4108,1.8250930527888538
4109,1.8083323222353669
4110,1.787937646815338
4111,1.7675535681211267
4112,1.7439174314459485
4113,1.7175313352709192
4114,1.688848945589435
4115,1.6613897016579435
4116,1.6348874905717339
4117,1.6091059177734888
4118,1.5838355707177754
4119,1.5588915480819525
4120,1.5310016296386906
4121,1.5037693316145897
4122,1.4770050733024203
4123,1.4505421605133384
4124,1.421125091058543
4125,1.392372731277241
4126,1.3641095908984313
4127,1.336181903193552
4128,1.308455614650689
4129,1.277704967327141
4130,1.2475759236923891
4131,1.222026051648999
4132,1.2014221089622295
4133,1.188829802000353
4134,1.1800172909675262
4135,1.1745063652343406
4136,1.171862544235557
4137,1.1716908636133432
4138,1.1772851211062034
4139,1.184619095752005
4140,1.1934000089618135
4141,1.2033606816987887
4142,1.2179101993054944
4143,1.2331264070197412
4144,1.2488105189272716
4145,1.2647803073606476
4146,1.2845216957882113
4147,1.304182088586844
4148,1.32727875879219
4149,1.3536403552559495
4150,1.3831102244907914
4151,1.4118916845457503
4152,1.439898852833821
4153,1.4670511177117604
4154,1.496925884830565
4155,1.5257529444952107
4156,1.5534707636670346
4157,1.5800211884213125
4158,1.6053493678097546
4159,1.6294036907616778
4160,1.6521357341440663
4161,1.6735002202755225
4162,1.6971080113717973
4163,1.7228737255487756
4164,1.747066837792711
4165,1.7696630618922322
4166,1.790639316015958
4167,1.8099738798749965
4168,1.8276465380693967
4169,1.8436387104176317
4170,1.8615865990088962
4171,1.877775909624478
4172,1.892198455782363
4173,1.9048471353948344
4174,1.9157160947667284
4175,1.924800874986611
4176,1.9320985419259404
4177,1.9376078009445536
4178,1.941329097297095
4179,1.9399300174783756
4180,1.9340654277706795
4181,1.9276602071082294
4182,1.9205954593758505
4183,1.9094314971587178
4184,1.898061460718217
4185,1.8863382159606867
4186,1.8741316692163972
4187,1.8579926308392778
4188,1.8418062537730926
4189,1.82541876787028
4190,1.8086946461258078
4191,1.7881803333507593
4192,1.7677575620977657
4193,1.7439352897632616
4194,1.717226827397415
4195,1.6880961461500212
4196,1.6602972697331304
4197,1.633558448768711
4198,1.6076379935057121
4199,1.5823214874827274
4200,1.5574192725692928
4201,1.5294294921089158
4202,1.5021907884424366
4203,1.4755083677506489
4204,1.4492105613250759
4205,1.4198120074523892
4206,1.391166473027863
4207,1.3630930293686738
4208,1.3354327127169616
4209,1.3080464805277188
4210,1.2774786770080693
4211,1.2476101092372707
4212,1.2221923688062766
4213,1.2016135641082497
4214,1.1891566138578498
4215,1.1803690273538145
4216,1.1747865582496435
4217,1.171987587055785
4218,1.171589008160273
4219,1.1770993794491553
4220,1.1842695986725653
4221,1.192818817239277
4222,1.2024908559443526
4223,1.2169087639413247
4224,1.2319267628785229
4225,1.2473573009782024
4226,1.2630284942516123
4227,1.2826396075835897
4228,1.30211382788889
4229,1.325182906312441
4230,1.3516561043801036
4231,1.3813591595540529
4232,1.4102755767349582
4233,1.4383341139117831
4234,1.4654675455415695
4235,1.4954693332050508
4236,1.5243474689711367
4237,1.5520532374162925
4238,1.5785401925480067
4239,1.6037641765856137
4240,1.6276833418041423
4241,1.6502581746105747
4242,1.6714515210932606
4243,1.6950854562872355
4244,1.7210521459013735
4245,1.7453967551466483
4246,1.7681054517232473
4247,1.7891646305697877
4248,1.8085611525175689
4249,1.8262825608324522
4250,1.8423172773218297
4251,1.8605116224498606
4252,1.8769239672582285
4253,1.8915537670851355
4254,1.9044007769900446
4255,1.9154652791462181
4256,1.9247482864008423
4257,1.9322517238829373
4258,1.9379785903554683
4259,1.9419331008438738
4260,1.940573877829281
4261,1.9345718005141117
4262,1.9280786834190655
4263,1.9209759531951338
4264,1.9096118436678418
4265,1.8981049394005554
4266,1.8863070639640753
4267,1.8740870416412354
4268,1.8577823013604087
4269,1.8415022300224249
4270,1.8250908884012165
4271,1.8084106165802978
4272,1.7877934961322468
4273,1.767344574780807
4274,1.74335753134927
4275,1.7163559150617629
4276,1.6868130954947245
4277,1.658703995842655
4278,1.6317516737420779
4279,1.6057095618000778
4280,1.580358635063859
4281,1.5555048552254886
4282,1.527429929361749
4283,1.5001939002869311
4284,1.4735971735650732
4285,1.4474635008309664
4286,1.418090880053022
4287,1.3895542725681227
4288,1.3616677434778501
4289,1.3342675464459834
4290,1.30721004888103
4291,1.2768229220158915
4292,1.2472081180717551
4293,1.2219233601156785
4294,1.2013752023427964
4295,1.18905119525068
4296,1.1802911180065694
4297,1.1746441174088624
4298,1.1717008964901392
4299,1.1710896997365614
4300,1.1765213120757032
4301,1.1835367153231768
4302,1.1918664621222308
4303,1.201264875312274
4304,1.2155564468250648
4305,1.2303847534767227
4306,1.2455729636911537
4307,1.2609590556940515
4308,1.280443132621222
4309,1.299737162122167
4310,1.3227748284713925
4311,1.3493469156765803
4312,1.3792623965037416
4313,1.4082978001902282
4314,1.4363958888661776
4315,1.4635022359197727
4316,1.4936137649819485
4317,1.522529590711688
4318,1.5502132568534959
4319,1.5766295114030924
4320,1.6017444169139075
4321,1.6255254542746997
4322,1.6479416201336246
4323,1.668963518116159
4324,1.6926120487434095
4325,1.7187579878270707
4326,1.743235235451887
4327,1.7660399740986008
4328,1.787167676718457
4329,1.8066134237909126
4330,1.8243721902914372
4331,1.8404391050893878
4332,1.8588582898242845
4333,1.8754739641878322
4334,1.8902929165795712
4335,1.9033214831332297
4336,1.9145658360056605
4337,1.9240322418464153
4338,1.931727292966471
4339,1.9376581134765338
4340,1.9418325424431455
4341,1.9405122882223005
4342,1.9343830009178562
4343,1.9278101029174062
4344,1.9206754073512828
4345,1.909127308994431
4346,1.8974965922542235
4347,1.8856341788696431
4348,1.8734079469851597
4349,1.85695425168278
4350,1.840593533359038
4351,1.8241678847297975
4352,1.807537706253716
4353,1.7868330783754154
4354,1.7663692354637084
4355,1.742237003180568
4356,1.714969273128428
4357,1.6850479805226022
4358,1.6566559972570494
4359,1.6295115998730325
4360,1.6033637307586042
4361,1.577989122986583
4362,1.55318970680503
4363,1.525043261536692
4364,1.4978182401718894
4365,1.4713106290352447
4366,1.4453399647613039
4367,1.4160001301861267
4368,1.3875743079216296
4369,1.3598719555460557
4370,1.3327249260449952
4371,1.3059853640606238
4372,1.2757767971970089
4373,1.2464093548292747
4374,1.2212581993497893
4375,1.2007457125567955
4376,1.1885521802247123
4377,1.1798218825475697
4378,1.1741168112965283
4379,1.1710394764491132
4380,1.170228986898762
4381,1.17558650663223
4382,1.1824553780651363
4383,1.190577049784213
4384,1.1997158720599905
4385,1.2138859436292844
4386,1.2285324860677898
4387,1.2434888969096822
4388,1.258602557397133
4389,1.27796258962816
4390,1.297082049567222
4391,1.3200846929983723
4392,1.346743707148137
4393,1.3768521153741125
4394,1.4059916173532638
4395,1.434118362988036
4396,1.4611901564363092
4397,1.4913954697134846
4398,1.5203367662842502
4399,1.5479893074919835
4400,1.5743285372343474
4401,1.5993302804392273
4402,1.6229709257962168
4403,1.6452275938828649
4404,1.6660782917017727
4405,1.6897310313261111
4406,1.7160362220858685
4407,1.7406288422435765
4408,1.7635146601111507
4409,1.784697837115255
4410,1.8041813202289163
4411,1.8219671966484405
4412,1.8380570140431358
4413,1.8566810461613763
4414,1.8734818383171763
4415,1.8884732085740086
4416,1.9016678027190002
4417,1.9130774410104758
4418,1.9227134293526855
4419,1.9305868380283047
4420,1.9367087508095733
4421,1.941090486991164
4422,1.9398082508990353
4423,1.933561311772712
4424,1.9269160984692173
4425,1.919754865442578
4426,1.9080377584711927
4427,1.8962952398318063
4428,1.884377457446697
4429,1.8721514674370814
4430,1.8555642060959172
4431,1.8391347065133727
4432,1.8227032790854192
4433,1.8061285633656756
4434,1.7853503455005622
4435,1.7648816348876304
4436,1.740622170116028
4437,1.713113361189552
4438,1.682844943694231
4439,1.6541954922745958
4440,1.626878884965922
4441,1.6006399334636885
4442,1.5752514686591201
4443,1.5505117123387144
4444,1.5223063583392216
4445,1.495099985667806
4446,1.468684514163427
4447,1.4428756023760365
4448,1.413574874903722
4449,1.3852614665327894
4450,1.3577405953189903
4451,1.330840065693899
4452,1.3044081378443544
4453,1.2743760555461543
4454,1.2452498601747855
4455,1.2202327157824977
4456,1.1997604733884795
4457,1.187694911615725
4458,1.178996381122596
4459,1.173239193187584
4460,1.1700371716624076
4461,1.1690398264536608
4462,1.1743275073214763
4463,1.1810575325040342
4464,1.1889817641255798
4465,1.197874127711561
4466,1.2119271474264648
4467,1.2263993175424472
4468,1.2411337959130289
4469,1.2559869292118413
4470,1.275225692746289
4471,1.294175875430745
4472,1.3171400963555286
4473,1.3438747961000588
4474,1.3741578337662719
4475,1.4033875631604737
4476,1.4315329265536865
4477,1.4585634104900738
4478,1.4888477729786582
4479,1.5178033869428562
4480,1.545416707634807
4481,1.5716733935169673
4482,1.596558589600902
4483,1.6200571861938131
4484,1.6421540551151284
4485,1.6628342652310932
4486,1.6864818705546762
4487,1.7129278976179605
4488,1.7376200742630352
4489,1.760573337270601
4490,1.7818001575243647
4491,1.801311004852808
4492,1.8191147677573212
4493,1.8352191321276476
4494,1.8540295142246817
4495,1.870998584880888
4496,1.886146895088667
4497,1.8994931347073396
4498,1.911054535295305
4499,1.9208472318440812
4500,1.9288865871312988
4501,1.935187482040965
4502,1.9397645748683197
4503,1.93851936191362
4504,1.9321636631586891
4505,1.925453007128763
4506,1.9182701366124284
4507,1.9063979148425725
4508,1.8945546508028124
4509,1.8825898352251116
4510,1.8703698155263249
4511,1.853663137782906
4512,1.8371756549724405
4513,1.8207460667570938
4514,1.8042314169887
4515,1.7833922751756552
4516,1.7629276994692353
4517,1.7385574745265853
4518,1.710830770420427
4519,1.6802444195105544
4520,1.651361127417293
4521,1.6238907291016058
4522,1.5975742392746006
4523,1.5721809017416963
4524,1.5475055290470834
4525,1.5192529326527526
4526,1.492072209006588
4527,1.4657515378839598
4528,1.4401030111855546
4529,1.4108472112387695
4530,1.3826476296909838
4531,1.3553055849496245
4532,1.3286451577664484
4533,1.3025110357036849
4534,1.2726533965463407
4535,1.243762601273862
4536,1.2188796837473697
4537,1.1984518411513183
4538,1.1865117260871236
4539,1.1778466963278604
4540,1.172042879489366
4541,1.168724942152157
4542,1.1675523534047323
4543,1.1727740793043353
4544,1.1793723964386498
4545,1.1871091202708124
4546,1.195767321045776
4547,1.2097073906592057
4548,1.2240120909846899
4549,1.238533893067852
4550,1.2531376923202058
4551,1.2722577742345909
4552,1.2910436711279962
4553,1.3139662801273562
4554,1.3407661137626312
4555,1.3712066213369682
4556,1.4005136618723701
4557,1.4286683961089461
4558,1.4556514648128052
4559,1.4860012712099677
4560,1.514961022662933
4561,1.542527863159671
4562,1.5686972016954683
4563,1.5934630772284888
4564,1.6168184905535947
4565,1.638755706040432
4566,1.659266525879938
4567,1.682900591009104
4568,1.7094704889649468
4569,1.7342477269269088
4570,1.7572560053850603
4571,1.778515737118769
4572,1.798044581556447
4573,1.8158579269609805
4574,1.8319693252821865
4575,1.8509489358280213
4576,1.8680707079971273
4577,1.8833616366216714
4578,1.8968461967920816
4579,1.908546800466517
4580,1.918484206679351
4581,1.9266778896273329
4582,1.9331463684868426
4583,1.9379075024337362
4584,1.9366982883503259
4585,1.9302421055758494
4586,1.9234723377679714
4587,1.9162722561462178
4588,1.904257811314139
4589,1.8923239863641905
4590,1.8803197210834746
4591,1.8681107576291813
4592,1.8512976810375106
4593,1.8347620471531434
4594,1.8183411034012327
4595,1.8018904506125664
4596,1.7810019173252176
4597,1.7605495374051732
4598,1.7360836691956136
4599,1.7081605445314691
4600,1.677283445298731
4601,1.648188279216845
4602,1.620581168441458
4603,1.594199640518885
4604,1.5688096444455595
4605,1.5442028608170453
4606,1.5159138107232077
4607,1.4887651438514231
4608,1.4625416021076316
4609,1.4370519987688466
4610,1.4078464772168697
4611,1.3797619334630902
4612,1.3525961003521145
4613,1.32616963487907
4614,1.3003239395944086
4615,1.2706387306353575
4616,1.2419777381463362
4617,1.2172290879749872
4618,1.196849413427334
4619,1.185032215215378
4620,1.1764021914703346
4621,1.1705568047439692
4622,1.1671311144632797
4623,1.165794127846643
4624,1.17095345072563
4625,1.1774266969909715
4626,1.1849851967114158
4627,1.1934207551226903
4628,1.207251666958962
4629,1.2213953526989294
4630,1.235713170412388
4631,1.2500781676789334
4632,1.2690819890993534
4633,1.2877083159164096
4634,1.3105863304366778
4635,1.33744140374933
4636,1.3680232989627779
4637,1.397395628886387
4638,1.425551220581548
4639,1.4524813612666945
4640,1.482884050372175
4641,1.5118386491780031
4642,1.5393525040971285
4643,1.5654303282171076
4644,1.5900746446956258
4645,1.6132861889330983
4646,1.6350642733139291
4647,1.6554071179224141
4648,1.6790200803474309
4649,1.7056982132913603
4650,1.7305472219002174
4651,1.7535991789156806
4652,1.774882083553204
4653,1.7944204625637052
4654,1.8122359123504006
4655,1.828347587690541
4656,1.8474805721094847
4657,1.8647406303119838
4658,1.880160920248848
4659,1.89377145080459
4660,1.905599589945746
4661,1.915670521381735
4662,1.9240076545543914
4663,1.9306329922930172
4664,1.935567460041165
4665,1.9343932036066218
4666,1.9278442414322592
4667,1.9210211976430074
4668,1.913807905886141
4669,1.9016632050380176
4670,1.8896482059756141
4671,1.8776113943269377
4672,1.8654180014090576
4673,1.8485105085657436
4674,1.8319356810437015
4675,1.8155294604329397
4676,1.799146145636437
4677,1.7782187255635251
4678,1.7577857578717988
4679,1.733238124584064
4680,1.7051384759047896
4681,1.673995947507581
4682,1.6447093318709718
4683,1.6169813453045898
4684,1.5905463159092812
4685,1.565167169067148
4686,1.5406327104892121
4687,1.512317180232974
4688,1.4852064300758563
4689,1.4590820439502292
4690,1.4337498230206605
4691,1.4045994910549322
4692,1.376631007628104
4693,1.3496388104498966
4694,1.323440409823101
4695,1.297874188737613
4696,1.2683594213352878
4697,1.2399228674701024
4698,1.2153083663243054
4699,1.1949802700025942
4700,1.1832834642533736
4701,1.1746897467722264
4702,1.1688074548012817
4703,1.1652816112755633
4704,1.1637903604562607
4705,1.1688905339271716
4706,1.1752448874234134
4707,1.1826338475662652
4708,1.1908575648050563
4709,1.2045828341551366
4710,1.2185715509733999
4711,1.2326935543945288
4712,1.2468296669241603
4713,1.2657195027547594
4714,1.2841907219258117
4715,1.3070213613027954
4716,1.3339224050844851
4717,1.3646306230976328
4718,1.3940570579322868
4719,1.4222056725879997
4720,1.4490779133240392
4721,1.479521888893832
4722,1.5084628584920647
4723,1.535917903617513
4724,1.5619006126714687
4725,1.5864215996926572
4726,1.6094889740658418
4727,1.6311087658045373
4728,1.6512853105424976
4729,1.6748703674081922
4730,1.7016423193307277
4731,1.726550907267209
4732,1.7496361984960542
4733,1.7709334357181539
4734,1.7904737020840809
4735,1.8082845207875717
4736,1.824390395452543
4737,1.8436620663746368
4738,1.8610470644092592
4739,1.8765844387807156
4740,1.8903094886044698
4741,1.90225432040614
4742,1.9124483492766977
4743,1.9209187489941393
4744,1.927690855910936
4745,1.9327885309293529
4746,1.931648184004524
4747,1.9250136181383883
4748,1.9181426810817186
4749,1.9109197975288499
4750,1.8986559540552292
4751,1.8865684373438358
4752,1.8745053670302703
4753,1.8623315497655275
4754,1.8453406763254505
4755,1.8287348195974813
4756,1.81234875057006
4757,1.7960355965992247
4758,1.7750788616908504
4759,1.754671764749077
4760,1.7300551117722847
4761,1.7017973782061453
4762,1.670413004880855
4763,1.64095393218804
4764,1.613119755959224
4765,1.5866418721238333
4766,1.5612804341661308
4767,1.5368216113103959
4768,1.5084888176677704
4769,1.4814213379803776
4770,1.455397857573552
4771,1.43022141223052
4772,1.4011307700264994
4773,1.3732791941440388
4774,1.346458095870879
4775,1.3204820949268874
4776,1.295186799900096
4777,1.2658405066131833
4778,1.237623245429075
4779,1.2131426315385057
4780,1.1928691928209982
4781,1.1812902702060395
4782,1.1727339751334391
4783,1.1668190797716842
4784,1.1632001610126257
4785,1.1615641182085046
4786,1.1666081274019684
4787,1.172849345145183
4788,1.1800768964278756
4789,1.1880989062246308
4790,1.201721799826592
4791,1.2155612178649766
4792,1.2294950940090226
4793,1.2434116669659858
4794,1.2621896628547657
4795,1.2805100036772692
4796,1.303290682927727
4797,1.3302290206401393
4798,1.3610494559923585
4799,1.390519594227901
4800,1.4186540254922901
4801,1.4454638878276138
4802,1.4759384454530122
4803,1.5048580535379825
4804,1.5322490802220134
4805,1.5581335780034384
4806,1.5825298747947927
4807,1.6054531084754562
4808,1.6269157103154817
4809,1.646927842102047
4810,1.67047887553393
4811,1.6973313505087093
4812,1.7222883307022647
4813,1.7453975141912121
4814,1.7667010569356496
4815,1.7862362991176135
4816,1.8040364198298282
4817,1.8201310269897322
4818,1.8395277728864152
4819,1.8570253494246507
4820,1.872668434466036
4821,1.8864973819788509
4822,1.8985488268306996
4823,1.9088562285447377
4824,1.9174503598413546
4825,1.9243597452068286
4826,1.9296110542087397
4827,1.928503569877037
4828,1.9217900859399575
4829,1.9148762233661536
4830,1.9076470217782655
4831,1.8952743606244808
4832,1.8831223134998387
4833,1.871038714361129
4834,1.8588880238361964
4835,1.8418239383387425
4836,1.8251944971662584
4837,1.8088334256316736
4838,1.7925928000284852
4839,1.771615474980808
4840,1.7512400264135632
4841,1.7265660625145471
4842,1.6981673368770145
4843,1.6665630899623345
4844,1.6369492233027136
4845,1.6090224776195188
4846,1.5825115650292965
4847,1.5571741008366213
4848,1.5327938389501952
4849,1.5044522964089073
4850,1.4774329733943024
4851,1.45151189708307
4852,1.4264895664145052
4853,1.3974627304743579
4854,1.3697287466674821
4855,1.3430762486284753
4856,1.3173172023819637
4857,1.292284668679532
4858,1.263104901026891
4859,1.2351019911820809
4860,1.2107548736286562
4861,1.1905388665927976
4862,1.1790753408175423
4863,1.1705574190309582
4864,1.164613888329221
4865,1.1609084890187455
4866,1.159136511893323
4867,1.1641271000008322
4868,1.1702605523721326
4869,1.1773343132267329
4870,1.1851641296051576
4871,1.198687690723749
4872,1.2123831352752341
4873,1.2261361235671744
4874,1.2398419694886806
4875,1.2585101564382943
4876,1.276683633190602
4877,1.299411955923879
4878,1.3263794718782707
4879,1.3572989225373795
4880,1.38680309428744
4881,1.4149167168978374
4882,1.441660172752787
4883,1.4721554323483963
4884,1.5010466277773602
4885,1.5283689840435835
4886,1.5541526238534973
4887,1.578423228058508
4888,1.6012026324343471
4889,1.6225093669107065
4890,1.6423591427486814
4891,1.66587065316032
4892,1.6927913843927926
4893,1.7177864879223976
4894,1.7409109429284662
4895,1.7622135011904903
4896,1.7817374721673482
4897,1.7995214304748317
4898,1.815599853255486
4899,1.8351090547345932
4900,1.852707756056585
4901,1.8684460104838114
4902,1.8823689998261965
4903,1.894517684481964
4904,1.9049293879665223
4905,1.913638322221261
4906,1.920676059366461
4907,1.926071954998264
4908,1.9249962941210632
4909,1.9182101234651194
4910,1.9112579227351032
4911,1.9040253661911464
4912,1.8915534837338701
4913,1.8793442796890336
4914,1.8672453754923677
4915,1.8551209575138194
4916,1.837993033842189
4917,1.8213467992087946
4918,1.805015048667176
4919,1.7888489187945278
4920,1.7678589580108013
4921,1.747520323192699
4922,1.7227998078981197
4923,1.6942759389609023
4924,1.662472290414765
4925,1.6327200586575867
4926,1.604713376140962
4927,1.578178502024378
4928,1.5528707305167104
4929,1.5285716054804648
4930,1.5002291769714131
4931,1.4732624650915986
4932,1.447445061904816
4933,1.42257514130123
4934,1.3936158704179495
4935,1.366000012604442
4936,1.3395136542818784
4937,1.3139663270236854
4938,1.289188753262469
4939,1.260173580164317
4940,1.2323802724809987
4941,1.2081661444323792
4942,1.1880100616285794
4943,1.1766594760078695
4944,1.168180730073308
4945,1.1622122248731221
4946,1.158426491807388
4947,1.1565268669371416
4948,1.1614665588380035
4949,1.1674972608445071
4950,1.1744243754875747
4951,1.1820709367947344
4952,1.1954980073425068
4953,1.2090544865480848
4954,1.2226334112962713
4955,1.2361368465360223
4956,1.2546971535049616
4957,1.272727581761726
4958,1.295401332493532
4959,1.3223904408151164
4960,1.3533965545392939
4961,1.382925773141538
4962,1.4110124993279975
4963,1.4376859317642048
4964,1.468192775263695
4965,1.4970491306094438
4966,1.5242986682222555
4967,1.5499792041178202
4968,1.5741234268913153
4969,1.596759554183521
4970,1.6179119254486458
4971,1.6376015371580093
4972,1.6610685836039936
4973,1.6880462504959246
4974,1.7130700485652568
4975,1.7362019023756634
4976,1.757496854812599
4977,1.7770039084175389
4978,1.7947667834235217
4979,1.8108246005774475
4980,1.830434553672102
4981,1.8481237629174414
4982,1.8639474132154648
4983,1.8779552956509995
4984,1.8901925008262812
4985,1.9007000423988865
4986,1.9095154175637354
4987,1.916673110547265
4988,1.9222050445769834
4989,1.9211601810295595
4990,1.9143071337830415
4991,1.9073208332588225
4992,1.9000876043925243
4993,1.8875254234335532
4994,1.8752658726448377
4995,1.863156427577179
4996,1.851061065827135
4997,1.8338779490361283
4998,1.8172211174234125
4999,1.8009225424268869
5000,1.7848325238185507
5001,1.7638371807653745
5002,1.7435399740709834
5003,1.7187827971054719
5004,1.6901484837209706
5005,1.6581645116216879
5006,1.6282891977212126
5007,1.6002142958754686
5008,1.5736638269438787
5009,1.548390965746319
5010,1.5241752366853103
5011,1.4958391807683347
5012,1.4689291359038616
5013,1.4432164660170477
5014,1.4184972163284644
5015,1.3896089361472657
5016,1.362111599108358
5017,1.3357889580032944
5018,1.3104483129921598
5019,1.2859182420639939
5020,1.2570657488181016
5021,1.2294774748976636
5022,1.2053957258200803
5023,1.185301800387411
5024,1.1740617332185093
5025,1.1656228326511038
5026,1.1596327309771766
5027,1.1557723958039294
5028,1.153752878946674
5029,1.1586440022642475
5030,1.164576641933147
5031,1.171363815279511
5032,1.1788355247880897
5033,1.1921687648694057
5034,1.2055909947640124
5035,1.219002294913722
5036,1.2323111733091128
5037,1.2507654380962503
5038,1.2686564494536912
5039,1.2912735855462882
5040,1.3182772001191498
5041,1.3493584232600968
5042,1.378904339759899
5043,1.4069585788872874
5044,1.4335587463943256
5045,1.464068760271161
5046,1.492884419489619
5047,1.5200574463407952
5048,1.545632989824593
5049,1.569650416421751
5050,1.592144023785993
5051,1.6131436848519491
5052,1.6326754291013397
5053,1.6560935758595658
5054,1.6831177283292886
5055,1.7081615614907013
5056,1.7312936233800116
5057,1.7525749558454942
5058,1.7720599897359959
5059,1.7897973513397403
5060,1.805830588723811
5061,1.8255304345656889
5062,1.8433003069257767
5063,1.859200288043566
5064,1.8732845681499652
5065,1.8856021802123142
5066,1.896197660781981
5067,1.9051116441141145
5068,1.912381396013473
5069,1.9180412932165776
5070,1.9170262180257345
5071,1.9101117135811059
5072,1.9030952311535245
5073,1.8958637591640495
5074,1.883219579455618
5075,1.8709159746517634
5076,1.85880033510945
5077,1.8467364894003688
5078,1.829506155570345
5079,1.8128443823433997
5080,1.7965824160941597
5081,1.780569814915916
5082,1.7595757046885363
5083,1.739324044202749
5084,1.7145392977505127
5085,1.685808175476644
5086,1.653661661999989
5087,1.6236774848633
5088,1.5955452330924826
5089,1.5689868889079037
5090,1.5437536952274105
5091,1.5196233340171184
5092,1.491300348722621
5093,1.4644506588508732
5094,1.438843592348472
5095,1.4142732479450142
5096,1.3854590741244521
5097,1.3580805243651892
5098,1.3319192159015312
5099,1.3067804056218484
5100,1.282490706584606
5101,1.2537989942585561
5102,1.2264113560377232
5103,1.2024612829355483
5104,1.182431509136478
5105,1.1712995780390716
5106,1.1629010730380216
5107,1.156892492469122
5108,1.1529629019158008
5109,1.1508307553008215
5110,1.1556754591900558
5111,1.161514423382854
5112,1.1681679530820006
5113,1.1754727164397512
5114,1.1887146216467073
5115,1.2020070488408245
5116,1.2152568052586936
5117,1.2283785492422925
5118,1.2467285279034859
5119,1.2644835832960646
5120,1.2870422267021004
5121,1.3140537322311772
5122,1.3451992610433836
5123,1.3747541214736785
5124,1.4027707427053775
5125,1.4292947466784625
5126,1.4598001689293085
5127,1.4885697996628193
5128,1.5156630369011044
5129,1.5411320184024113
5130,1.565022473557016
5131,1.587374491924924
5132,1.6082232165564123
5133,1.6275994694191327
5134,1.6509647380891244
5135,1.6780257274635182
5136,1.7030816413560643
5137,1.7262073429182898
5138,1.7474695931576687
5139,1.7669279976643906
5140,1.7846358593744642
5141,1.8006409465590356
5142,1.8204206068786979
5143,1.8382620102069265
5144,1.8542299111876013
5145,1.868382697433376
5146,1.8807731638676657
5147,1.891449209245923
5148,1.9004544624353306
5149,1.907828845275286
5150,1.91360907816035
5151,1.9126228027288232
5152,1.9056518978750572
5153,1.898608856914973
5154,1.8913813417289767
5155,1.8786628864104726
5156,1.8663210446339173
5157,1.8542031768325187
5158,1.8421730170624224
5159,1.8249028277678467
5160,1.8082412753109631
5161,1.792018972092104
5162,1.7760848224686865
5163,1.7550979782865141
5164,1.7348955347272983
5165,1.7100915792085272
5166,1.6812763000352682
5167,1.6489838223908788
5168,1.6189040127417875
5169,1.5907244943028913
5170,1.5641653964298006
5171,1.538976204471423
5172,1.514932922448607
5173,1.486629185977425
5174,1.4598431995358336
5175,1.4343424335809822
5176,1.40991920944042
5177,1.381181969435503
5178,1.3539223554222168
5179,1.3279200328661354
5180,1.3029783898236826
5181,1.2789222407386573
5182,1.2503894258816755
5183,1.2231981860316599
5184,1.1993790037664014
5185,1.1794151560239434
5186,1.1683890213942603
5187,1.1600313552053427
5188,1.1540071733908857
5189,1.1500133171707172
5190,1.1477753440219045
5191,1.1525756159526794
5192,1.1583250138563024
5193,1.1648508197053424
5194,1.1719960794863904
5195,1.185148996230909
5196,1.1983158184805784
5197,1.2114097789963885
5198,1.2243514083557898
5199,1.2425987833639078
5200,1.2602211851309095
