-1.825938904279008236e-27,4.447573454158509533e-28,2.786796404579955711e-13,-7.004614652393082303e-28,-3.882976234910242727e-29,1.115749102355371191e-29,1.393398202289985933e-13,1.393398202289978360e-13,1.393398202289974826e-13,1.393398202289984923e-13,3.562227913122163526e-28,2.786796404579955711e-13,1.393398202289983914e-13,-1.502109854212549519e-27,1.393398202289983409e-13,1.874785598822053504e-29,-3.491779435302784855e-29,4.180194606869927760e-13,1.004128839862515499e-28,-6.129495008113935947e-28,-4.559300470929788956e-28,4.180194606869920692e-13
8.847263932867323415e-28,-3.133582103614622801e-30,1.393398202289993759e-13,5.573592809159919499e-13,2.823879955811100266e-29,8.595804756752348419e-29,1.393398202289984671e-13,1.254058382060980802e-12,1.024013275962407095e-27,1.393398202289985176e-13,4.135924708690102183e-29,1.393398202289986943e-13,1.393398202289983914e-13,2.507325036198645747e-28,1.393398202289983914e-13,1.146560313882730663e-28,2.728412628863802111e-29,1.393398202289979875e-13,1.798604722143587747e-28,6.966991011449882461e-13,1.393398202289973311e-13,6.503924818293201997e-28
2.786796404579965303e-13,1.393398202289993506e-13,-1.386129374835576635e-27,1.532738022518978443e-12,1.448977779143032602e-28,-3.036105068940370321e-29,1.393398202289989972e-13,5.573592809159926567e-13,-1.291555268259883325e-27,1.393398202289988458e-13,1.393398202289993759e-13,-1.370692858040945303e-27,1.393398202289987448e-13,1.114718561831981678e-12,1.393398202289988710e-13,-4.772762974927491995e-29,-1.660239316012723074e-28,-2.390138102850348858e-28,2.821495082563610905e-28,1.393398202289974069e-13,8.360389213739855520e-13,-1.094431924369993203e-27
-1.387679733546253176e-28,5.573592809159918489e-13,1.532738022518979251e-12,1.114718561831982890e-12,-5.638946373542128866e-28,6.443857130731223033e-28,1.672077842747975749e-12,1.950757483205972380e-12,4.180194606869950479e-13,1.672077842747974941e-12,5.573592809159910411e-13,1.393398202289979319e-12,1.672077842747974335e-12,-2.663678010211514673e-27,1.672077842747974335e-12,-5.348962199470951593e-29,-8.809068132994488043e-29,1.254058382060980600e-12,1.393398202289996031e-13,2.786796404579967827e-13,1.953816297171240379e-28,4.180194606869945935e-13
1.952364223953136219e-29,-4.218948190512755257e-29,2.333345969006486589e-28,-3.417116453783789110e-29,-3.403362086637989635e-28,5.573592809159900314e-13,3.382708462708143960e-30,-1.141348972361164074e-29,1.583601173939044060e-28,-1.107072705779968152e-28,1.328129435725636992e-28,3.784739598853654957e-29,4.399100608736609579e-29,1.329437401942133510e-28,1.317220878293820429e-29,-3.403362086637988738e-28,5.573592809159894256e-13,1.563855722851574413e-28,2.909948364641967134e-29,2.930423124751459356e-29,9.328004812774386768e-29,-1.046130820302058580e-28
6.779296681518897857e-31,-6.738088775539801994e-29,1.101292901861904341e-28,-4.930573479429267371e-29,5.573592809159899304e-13,1.701681043318991454e-28,6.790290573331998826e-29,1.618047595825940850e-29,2.608860327611110009e-28,-1.892829792228459491e-28,6.701324009763555813e-29,1.203985360249433872e-28,2.729460810866230898e-29,1.434334756514384250e-28,2.524002162170035538e-29,5.573592809159896275e-13,-1.701681043318993696e-28,1.051652036669329470e-28,5.417850116757137048e-29,8.943653976702506030e-29,1.839486591003930623e-28,2.624155413760459706e-29
1.393398202289992497e-13,1.393398202289988710e-13,1.393398202289994768e-13,1.672077842747975345e-12,6.309629810381272552e-29,-1.006104846762817496e-29,2.786796404579969342e-13,1.532738022518977433e-12,6.890685724488306971e-28,2.786796404579968332e-13,1.393398202289987448e-13,1.393398202289982652e-13,2.786796404579967323e-13,2.786796404579969342e-13,2.786796404579967323e-13,-1.022959749246849164e-30,-1.041966327525878876e-28,1.393398202289983409e-13,1.487404372804020269e-27,2.786796404579963284e-13,1.393398202289993759e-13,1.486034761393954790e-29
1.393398202289993506e-13,1.254058382060980802e-12,5.573592809159934645e-13,1.950757483205974400e-12,-1.098371867838334264e-28,7.229065379470513899e-28,1.532738022518977635e-12,1.114718561831984910e-12,5.922741939154285299e-28,1.532738022518977029e-12,1.254058382060980398e-12,5.573592809159916470e-13,1.532738022518976625e-12,2.786796404579995595e-13,1.532738022518976625e-12,-3.135252292410285337e-28,-8.437879686258533645e-29,5.573592809159924548e-13,2.786796404579969342e-13,5.446788033552418880e-28,1.393398202290003856e-13,1.707450432413046724e-27
1.393398202289978108e-13,1.054397511235345055e-27,-9.816347511394004621e-28,4.180194606869943411e-13,9.186365406915032496e-29,2.015791114779007780e-29,7.670552686496720863e-28,3.367231991843260142e-28,-7.386115779187941558e-28,7.558017820610807054e-28,1.182728790592444880e-27,-6.574188185333600421e-28,6.991530036149792539e-28,8.360389213739849461e-13,7.078348346137129142e-28,4.158242881921879156e-29,-6.901109109382916721e-29,-1.328479831039543357e-28,-1.487878021480943315e-28,1.393398202289970282e-13,6.966991011449870344e-13,-3.592126216992169712e-28
1.393398202289991739e-13,1.393398202289987953e-13,1.393398202289992749e-13,1.672077842747975345e-12,1.475578203109140966e-28,2.150113688192300119e-29,2.786796404579968332e-13,1.532738022518977231e-12,5.567800518769995060e-28,2.786796404579967323e-13,1.393398202289986691e-13,1.393398202289981642e-13,2.786796404579966818e-13,2.786796404579969342e-13,2.786796404579966818e-13,8.343856245785438788e-29,-7.263444740303677727e-29,1.393398202289982652e-13,1.354808097109639173e-27,2.786796404579962274e-13,1.393398202289993506e-13,-2.845541564060282969e-29
8.051890741494231409e-28,-1.878946857408264816e-28,1.393398202289996788e-13,5.573592809159919499e-13,1.346461472701096243e-29,1.597109500891454100e-28,1.393398202289983914e-13,1.254058382060981408e-12,1.260223598991740572e-27,1.393398202289984671e-13,-1.434018565503109003e-28,1.393398202289988710e-13,1.393398202289983409e-13,1.030292735241283027e-28,1.393398202289983409e-13,9.988184655717320262e-29,1.010370288102599805e-28,1.393398202289981137e-13,2.174244357861230769e-28,6.966991011449881451e-13,1.393398202289971797e-13,8.000153357622028712e-28
2.786796404579961264e-13,1.393398202289994264e-13,-5.903014415160211452e-28,1.393398202289979521e-12,1.741275886353041041e-28,6.404834688093317208e-29,1.393398202289988458e-13,5.573592809159924548e-13,-6.193184328932511266e-28,1.393398202289987195e-13,1.393398202289993759e-13,-1.060402304628012458e-27,1.393398202289986691e-13,8.360389213739863598e-13,1.393398202289987448e-13,3.465817661016707236e-30,-2.114979167627052333e-29,-1.232894871005989396e-28,1.000104422523977642e-27,8.242677681658530399e-28,4.180194606869936848e-13,-8.928968582900593824e-28
1.393398202289992749e-13,1.393398202289987953e-13,1.393398202289991487e-13,1.672077842747976153e-12,1.437228784703996830e-28,7.174556172204615468e-29,2.786796404579968332e-13,1.532738022518978039e-12,4.830566544036624511e-28,2.786796404579967323e-13,1.393398202289986691e-13,1.393398202289980885e-13,2.786796404579966818e-13,2.786796404579971362e-13,2.786796404579966818e-13,7.960362061733988459e-29,-2.239002256291370786e-29,1.393398202289982147e-13,1.289061329526860156e-27,2.786796404579965303e-13,1.393398202289996031e-13,-9.637762773898896687e-29
-1.892599737953843724e-27,1.004936210515284396e-27,1.114718561831982890e-12,-1.030446183036909896e-27,-3.180144631825497066e-28,1.965034228176806377e-29,2.786796404579993576e-13,2.786796404580008722e-13,8.360389213739854510e-13,2.786796404579988527e-13,8.698998765358088010e-28,8.360389213739879754e-13,2.786796404579987517e-13,-5.049222326902483350e-27,2.786796404579987013e-13,5.843765403947883260e-30,6.224178287261917980e-29,4.180194606869945935e-13,2.786796404579949652e-13,1.214761238521349773e-27,-1.887474982230033284e-27,6.966991011449871354e-13
1.393398202289992749e-13,1.393398202289987953e-13,1.393398202289991487e-13,1.672077842747976153e-12,3.495065271888099530e-29,1.147710198907854828e-28,2.786796404579968332e-13,1.532738022518978039e-12,4.830566544036624511e-28,2.786796404579967323e-13,1.393398202289986691e-13,1.393398202289980885e-13,2.786796404579966818e-13,2.786796404579971362e-13,2.786796404579966818e-13,-2.916860513417871899e-29,2.063543560582563992e-29,1.393398202289982147e-13,1.289061329526859618e-27,2.786796404579965303e-13,1.393398202289996031e-13,-9.637762773898896687e-29
1.952364223573813132e-29,-3.671846080069951571e-29,2.337227324705245623e-28,2.797899777570064206e-30,-1.237586213322905261e-28,5.573592809159898295e-13,-1.813804777340218670e-29,1.585232610706350874e-29,1.815614228080998904e-28,-1.322280268141072166e-28,1.382839646769917921e-28,3.784739599276489482e-29,2.247024985125573921e-29,1.341838748280844974e-28,-8.348547453172141078e-30,-1.237586213322906158e-28,5.573592809159893246e-13,1.335724024426771486e-28,3.366622670828626052e-29,5.813931046546124196e-29,1.057063952788027698e-28,-8.179991217981887879e-29
6.779296740491905262e-31,-9.267160161163078563e-29,1.192322986131333262e-28,-2.264466056440116361e-29,5.573592809159898295e-13,4.486250023295527899e-28,8.109464735482680633e-29,3.910093144414039038e-29,2.517597384906280142e-28,-1.760912376013391422e-28,4.172252624140283167e-29,1.203985360184023053e-28,4.048634973016911585e-29,1.167724014351167585e-28,3.843176324320714823e-29,5.573592809159894256e-13,1.082887936657540057e-28,1.233945063615173735e-28,4.302835682074153274e-29,4.133509438516258444e-29,1.427980837968369416e-28,8.012251430796104544e-30
4.180194606869940382e-13,1.393398202289983914e-13,-6.191443762178926836e-28,1.254058382060983225e-12,1.234460025080070059e-28,5.778364814181256398e-29,1.393398202289982652e-13,5.573592809159942723e-13,-7.220255475989192339e-28,1.393398202289981642e-13,1.393398202289982904e-13,-8.662417248193496038e-28,1.393398202289981642e-13,4.180194606869950984e-13,1.393398202289981642e-13,-2.449381809233167574e-29,1.072175533367722894e-29,-7.452119818694756999e-28,3.519846638182762215e-28,1.182121485966711370e-27,1.393398202289992749e-13,-1.433911691252927129e-27
7.271552549379232002e-28,-4.950168252614102002e-28,-9.616659039417262893e-28,1.393398202289996031e-13,8.365149138344456828e-29,-1.502099749038299821e-29,2.269493222307368660e-29,2.786796404579956720e-13,-6.737334547728618659e-28,4.699345042177257998e-29,-3.549166963857271182e-28,-4.128647096103474538e-28,9.254017367156485828e-30,2.786796404579956215e-13,2.390783410745279613e-30,6.988016196372871848e-29,-7.651795550922320583e-29,-4.347684725963769467e-28,-1.407675124293707694e-27,5.573592809159888197e-13,5.573592809159886178e-13,-2.054065731727910449e-28
1.808554260063147925e-28,6.966991011449875392e-13,1.393398202289962709e-13,2.786796404579978430e-13,1.057252796583314749e-28,1.303564438859486965e-28,2.786796404579958740e-13,1.202395770907141144e-28,1.393398202289963971e-13,2.786796404579954701e-13,6.966991011449877412e-13,-4.910010243172130204e-28,2.786796404579954701e-13,1.512798344080386106e-27,2.786796404579956215e-13,-1.919136033992317679e-29,-4.762978691181798968e-29,1.639103629758958949e-28,5.573592809159887187e-13,-2.025612228993891905e-27,-6.242337959883186636e-28,1.980293248044214328e-28
-8.919540330360558810e-28,1.393398202289971544e-13,8.360389213739859559e-13,-5.246175891457618620e-28,-2.652995642394492288e-28,2.779310976555644102e-29,1.393398202289997798e-13,1.393398202290001079e-13,6.966991011449877412e-13,1.393398202289993759e-13,1.393398202289972302e-13,4.180194606869935333e-13,1.393398202289993506e-13,-3.216475017719608668e-27,1.393398202289993759e-13,-1.688203393730180460e-29,1.220500322938139078e-28,1.393398202289984166e-13,5.573592809159891226e-13,-3.348028290513336536e-28,-2.088995525858878370e-27,2.786796404579946118e-13
4.180194606869927255e-13,6.177088830031975406e-28,-9.020433348169374000e-28,4.180194606869946945e-13,9.625737792821066473e-30,4.467733392044829781e-30,2.275917988611678377e-28,1.114453552236049236e-27,-4.850740670799553644e-28,2.355310676925846810e-28,6.700080011864356108e-28,-8.223766937144407750e-28,1.757761127925090078e-28,6.966991011449879431e-13,1.964104274708059503e-28,-2.428748895451166803e-29,-3.480454063279481739e-29,-7.990074831887031787e-28,-3.604125906041261200e-29,6.651926951805427001e-28,2.786796404579954196e-13,-8.175497616536497041e-28
